date,T,PM,MDLZ,MS,UNH,USB,PANW,LRCX,PG,AMD,MRK,ACN,MU,AMZN,WMT,INTU,ABNB,GOOGL,GS,HCA,UNP,CRM,JNJ,CL,ABT,ABBV,UPS,SO,NKE,AMAT,CSCO,CSX,HON,MSFT,INTC,BK,COP,SPGI,NEE,ELV,ADP,TGT,NVDA,V,BKNG,BLK,LLY,SBUX,AMGN,QCOM,PLD,MA,EQIX,KO,REGN,LMT,LOW,MO,DIS,DUK,TSLA,GE,AVGO,ISRG,TMO,CAT,CB,PEP,META,MDT,EOG,ADI,TXN,CVX,BAC,NSC,DE,XOM,ORCL,AAPL,JPM,PFE,NOW,BMY,C,KMB,ADBE,MCD,RTX,VRTX,COST,PGR,OXY,GOOG,AXP,HD,IBM,DHR,LIN,CCI
2021-10-21,18.214400,91.480800,58.781700,96.205000,417.440000,59.873900,84.666500,53.604100,135.956000,119.330000,73.768700,342.444000,68.195300,171.751000,47.264700,574.849000,170.500000,141.373000,395.024000,256.855000,225.053000,289.810000,158.179000,73.120000,122.991000,104.676000,192.104000,61.074200,160.168000,131.907000,53.995000,34.488600,194.687000,302.350000,51.580400,57.572700,71.241700,440.695000,81.696900,424.746000,209.767000,248.094000,22.651200,224.228000,2411.130000,825.811000,237.148000,111.309000,200.906000,129.749000,140.760000,354.135000,792.592000,52.382000,569.370000,360.611000,223.270000,44.634900,171.340000,98.153500,298.000000,81.558700,47.879700,339.630000,606.829000,196.419000,182.490000,153.993000,341.880000,118.298000,82.563000,174.816000,194.557000,106.617000,45.545300,276.262000,338.664000,59.498900,94.657900,146.692000,164.314000,41.150200,686.340000,56.068600,67.297900,125.647000,638.660000,234.809000,89.486200,187.090000,473.298000,92.923500,32.517200,142.781000,175.203000,354.207000,120.653000,309.664000,305.559000,170.204000
2021-10-22,18.023400,91.821700,59.133300,97.667700,423.936000,60.413100,84.021500,53.731200,137.417000,119.820000,73.750300,349.031000,67.072900,166.778000,47.760300,587.215000,166.640000,137.069000,401.551000,250.041000,231.196000,292.560000,158.483000,73.715300,124.625000,105.048000,196.317000,59.922400,161.457000,134.468000,53.432300,34.892800,188.505000,300.795000,45.556900,57.543300,72.320100,445.690000,82.292600,427.634000,212.725000,249.776000,22.685100,225.184000,2394.590000,836.096000,239.683000,111.408000,201.151000,128.353000,139.848000,356.578000,803.212000,52.478900,572.360000,362.025000,224.595000,44.626300,169.420000,98.901700,303.227000,82.271300,47.996500,341.520000,610.364000,196.043000,184.337000,154.758000,324.610000,119.697000,83.561500,174.440000,192.409000,107.631000,46.265100,279.914000,336.479000,59.906300,96.574500,145.914000,166.524000,41.438000,686.650000,55.865600,68.117200,127.321000,643.580000,231.937000,89.729900,183.520000,478.010000,93.896900,33.637500,138.625000,184.681000,355.531000,120.243000,312.298000,308.347000,171.330000
2021-10-25,18.129400,91.500400,58.957500,97.765900,424.250000,60.200800,82.961500,53.271200,137.436000,122.360000,74.214800,351.640000,68.314900,166.018000,48.310300,598.903000,169.240000,136.950000,401.962000,238.872000,233.809000,293.920000,158.837000,73.363900,124.497000,104.430000,196.404000,59.790300,162.191000,134.299000,53.461700,35.198900,188.628000,299.799000,45.510600,57.245600,73.084600,442.611000,82.165500,428.835000,213.042000,254.083000,23.124500,227.765000,2412.980000,845.013000,240.962000,111.565000,199.596000,128.649000,140.916000,358.760000,804.928000,52.266400,576.200000,363.692000,227.591000,44.375800,172.010000,98.007600,341.620000,83.261800,48.617400,343.590000,606.171000,197.563000,184.297000,154.032000,328.690000,120.159000,85.413200,176.492000,193.502000,108.636000,46.206200,280.675000,348.336000,61.074300,96.220900,145.864000,165.708000,41.429300,688.850000,56.068600,67.602400,124.526000,646.970000,230.855000,89.183600,184.990000,486.062000,94.613700,34.917000,138.773000,179.977000,360.655000,120.009000,305.032000,310.838000,169.932000
2021-10-26,17.939200,91.178100,59.435600,99.267300,429.101000,60.124400,81.091500,52.979000,139.390000,122.930000,74.750900,351.541000,68.494100,168.804000,47.890000,604.912000,171.140000,138.805000,404.746000,238.475000,234.240000,295.110000,160.454000,74.360200,126.012000,105.392000,210.044000,60.237400,161.764000,130.576000,54.111800,35.159200,189.311000,301.714000,44.470700,56.956700,73.570600,459.680000,83.315500,430.492000,213.761000,252.509000,24.673200,225.752000,2443.030000,851.271000,244.301000,111.772000,200.603000,128.658000,142.014000,355.242000,813.812000,52.497400,592.150000,320.768000,226.850000,44.524600,172.040000,98.434900,339.477000,84.948900,49.716700,348.700000,606.760000,195.057000,183.477000,155.914000,315.810000,120.632000,86.286300,175.861000,190.388000,108.880000,46.644200,280.111000,336.906000,62.488500,95.325500,146.536000,166.160000,41.822500,676.710000,56.485500,67.431100,127.544000,642.500000,229.970000,87.092700,184.070000,481.528000,94.515900,35.056100,139.672000,178.637000,358.652000,119.531000,305.861000,310.928000,172.264000
2021-10-27,17.719700,89.917100,59.006900,97.726700,428.022000,58.043700,82.143500,53.430300,138.393000,122.280000,74.105600,349.279000,67.798000,169.624000,47.496700,609.416000,169.100000,145.689000,398.317000,242.402000,232.934000,295.150000,158.503000,74.106400,125.596000,104.342000,204.408000,59.628000,160.336000,130.736000,54.470200,35.326700,187.053000,314.422000,44.110200,56.329700,71.515100,457.675000,82.867600,427.972000,216.829000,250.376000,24.407700,210.135000,2428.090000,838.195000,245.995000,110.397000,198.589000,127.949000,139.711000,333.770000,806.930000,53.509400,589.600000,319.826000,227.542000,43.959400,169.550000,97.929900,345.953000,82.112500,48.713600,348.980000,610.693000,191.624000,186.460000,155.375000,312.220000,119.126000,84.505000,166.659000,180.837000,106.939000,45.749500,280.419000,334.016000,60.865300,94.392500,146.070000,162.692000,41.256500,664.760000,54.788300,67.106000,123.699000,640.080000,236.097000,87.092700,180.940000,485.075000,92.601000,33.013300,146.428000,175.749000,361.695000,117.687000,304.174000,313.084000,170.505000
2021-10-28,18.065800,90.960000,59.553100,99.011900,429.861000,58.670000,83.065000,54.620000,139.222000,121.160000,78.658800,351.521000,69.129500,172.329000,47.792300,611.688000,171.700000,145.322000,402.031000,247.639000,235.773000,298.380000,157.650000,75.063300,125.596000,105.559000,206.027000,59.723200,162.418000,134.556000,54.529200,35.700100,189.448000,315.574000,44.285200,57.283800,72.207000,464.515000,84.242000,427.654000,217.805000,252.008000,24.896800,204.351000,2429.770000,854.840000,249.124000,110.092000,199.155000,130.378000,142.436000,331.088000,828.920000,54.011400,625.190000,320.257000,227.532000,41.256700,169.680000,97.677100,359.013000,83.229800,49.315800,355.610000,618.450000,199.398000,192.160000,156.356000,316.920000,117.924000,85.206000,168.612000,181.586000,107.944000,46.469300,286.396000,345.347000,61.035400,94.588600,149.736000,165.139000,41.457700,687.700000,55.409200,67.650300,124.478000,639.280000,238.802000,87.122200,182.000000,487.267000,93.965700,33.538100,146.129000,172.374000,360.959000,118.311000,303.506000,312.085000,173.994000
2021-10-29,17.860900,89.604500,59.348700,99.286100,434.611000,58.130700,84.848500,54.391000,139.528000,120.230000,80.022000,353.961000,68.652500,168.622000,48.105300,622.191000,170.660000,147.511000,400.611000,247.432000,234.899000,299.690000,157.679000,74.388800,126.766000,110.364000,205.618000,59.323800,165.215000,135.172000,54.266900,35.631700,189.573000,322.644000,45.132900,57.380200,71.573200,469.113000,83.179700,429.391000,219.314000,253.375000,25.522000,206.239000,2420.780000,862.129000,250.512000,103.161000,198.971000,129.739000,140.779000,333.570000,818.910000,54.328600,639.940000,321.160000,229.549000,40.822000,169.070000,97.210600,371.333000,82.920200,49.510900,361.130000,631.428000,199.318000,191.458000,156.336000,323.570000,116.556000,83.979500,169.618000,182.326000,109.241000,46.469300,286.276000,338.048000,61.188100,94.304300,147.006000,164.696000,41.995300,697.760000,56.641300,66.487400,123.922000,650.360000,238.852000,86.799800,184.930000,488.275000,93.170100,33.240800,148.270000,171.551000,361.125000,117.618000,310.692000,313.311000,172.468000
2021-11-01,17.939200,88.543200,59.514600,100.464000,428.596000,58.525200,84.718500,55.277800,139.182000,125.230000,79.830600,350.539000,70.243000,165.906000,48.225700,605.112000,174.600000,142.978000,403.854000,247.948000,233.012000,302.760000,157.816000,74.155700,126.816000,110.502000,203.141000,59.475400,164.264000,138.011000,54.392700,35.159200,190.553000,320.458000,45.639700,58.175100,71.668800,458.250000,83.433600,423.109000,217.016000,251.712000,25.781400,206.911000,2489.690000,855.521000,245.152000,106.793000,201.669000,131.460000,140.554000,332.104000,812.442000,54.136800,639.150000,319.816000,227.522000,40.766400,170.190000,97.502100,402.863000,83.990400,49.174100,355.030000,633.435000,200.660000,188.455000,156.003000,329.980000,116.920000,84.887800,171.077000,182.316000,109.280000,46.537100,282.022000,354.285000,62.289100,92.771100,146.179000,164.608000,41.899700,681.980000,56.912300,66.920100,124.692000,640.200000,243.739000,86.497300,185.400000,488.603000,92.992400,34.510300,143.774000,171.978000,356.012000,118.730000,308.606000,316.999000,173.624000
2021-11-02,17.840400,89.111900,59.953100,101.102000,426.654000,58.602500,84.743500,55.420400,140.573000,127.630000,80.903400,356.640000,70.302800,165.638000,48.203300,614.638000,172.870000,144.906000,410.793000,245.427000,233.966000,302.950000,160.297000,74.467800,125.596000,112.159000,201.445000,59.485100,165.750000,139.689000,55.865600,35.159200,191.797000,324.110000,45.926100,58.088700,70.169900,456.275000,83.267200,414.664000,219.984000,253.995000,26.354700,203.667000,2453.830000,866.140000,252.572000,108.394000,205.970000,131.871000,142.788000,326.572000,818.752000,54.068200,638.770000,315.353000,228.769000,40.858500,169.830000,97.638300,390.667000,84.354300,50.014800,360.370000,634.535000,202.367000,186.708000,157.434000,328.080000,117.954000,84.305500,173.968000,184.130000,108.616000,46.566600,279.409000,350.879000,61.519800,94.235000,147.225000,165.247000,43.637800,686.590000,56.864000,65.949000,125.909000,640.400000,242.441000,85.764300,181.400000,493.685000,92.913500,34.064100,145.863000,170.955000,356.807000,118.642000,312.169000,321.528000,174.859000
2021-11-03,17.804500,89.784700,60.911300,99.119800,431.649000,59.536200,83.160000,56.111200,141.540000,130.530000,80.594200,357.225000,70.788700,169.200000,48.349300,619.102000,172.870000,146.069000,405.021000,246.975000,233.012000,302.890000,159.788000,75.444300,126.578000,113.160000,204.906000,59.541400,170.361000,141.207000,55.895000,35.149300,193.199000,324.961000,46.413000,58.242900,69.891500,450.217000,83.092000,419.030000,220.556000,254.142000,26.550500,202.652000,2435.330000,869.651000,261.825000,109.523000,209.687000,135.047000,143.395000,327.509000,819.709000,54.252300,652.100000,320.219000,230.025000,41.608800,170.080000,97.716100,404.620000,83.783700,50.507400,361.490000,640.693000,198.875000,188.346000,158.944000,331.620000,117.846000,82.607800,174.806000,183.991000,107.837000,47.042900,280.963000,338.783000,60.674700,94.510300,148.675000,165.306000,43.032700,687.670000,57.571600,66.333700,126.436000,655.180000,243.562000,86.614200,189.070000,498.996000,93.435700,33.558000,146.790000,170.400000,358.437000,119.531000,309.773000,322.348000,174.975000
2021-11-04,17.535900,88.827500,60.667300,96.397300,431.117000,58.043700,82.305000,57.784000,141.797000,137.500000,82.284400,361.858000,71.772800,173.850000,48.704300,621.882000,178.450000,147.732000,395.494000,244.406000,230.812000,308.040000,159.346000,75.463100,126.964000,112.669000,202.965000,59.494800,173.267000,148.512000,55.381500,34.902600,192.928000,327.343000,46.660800,57.245600,70.438600,457.823000,82.623400,417.045000,220.980000,254.172000,29.747700,203.316000,2437.010000,871.795000,266.482000,109.091000,206.616000,152.228000,143.602000,333.480000,786.163000,54.549800,647.630000,324.231000,233.436000,41.285500,170.280000,96.267800,409.970000,83.190700,51.089500,363.320000,638.088000,198.914000,186.194000,158.953000,335.850000,117.374000,82.563000,176.699000,185.854000,108.304000,46.031400,279.024000,346.479000,61.130800,93.999200,148.149000,163.144000,42.470600,701.730000,57.465200,64.410100,125.617000,674.080000,246.542000,86.017800,194.210000,512.189000,92.864600,33.459600,148.683000,170.320000,361.558000,113.626000,304.922000,325.384000,173.187000
2021-11-05,17.747500,89.376700,60.833200,96.475800,430.213000,58.439000,82.296500,58.945700,142.507000,136.340000,74.168500,363.505000,72.448000,175.950000,48.366000,611.270000,201.620000,148.314000,394.535000,245.260000,232.403000,307.250000,158.209000,76.000300,122.317000,112.786000,200.567000,60.065400,175.310000,151.629000,55.333300,34.882800,196.027000,326.972000,47.226900,57.011700,72.495000,455.391000,83.374600,416.500000,224.314000,248.152000,29.698900,211.005000,2618.970000,872.773000,260.577000,113.705000,205.502000,158.991000,142.455000,346.759000,764.962000,54.782800,611.540000,328.470000,231.241000,41.830500,175.630000,96.899700,407.363000,85.969700,52.049200,364.950000,615.186000,201.154000,189.315000,160.591000,341.130000,119.589000,86.395500,180.071000,188.081000,109.484000,45.681800,278.390000,350.779000,61.710400,93.330600,148.684000,162.908000,47.080800,692.010000,57.659300,64.400300,126.553000,662.720000,247.763000,89.065800,192.850000,509.709000,94.112500,33.131600,149.241000,174.429000,357.877000,116.222000,291.060000,325.859000,172.313000
2021-11-08,17.591600,88.040800,60.461900,96.668000,436.644000,58.439000,86.216500,58.782700,141.441000,150.160000,75.141200,361.987000,74.077400,174.449000,48.056700,611.528000,200.320000,148.493000,395.759000,244.625000,233.003000,309.960000,157.669000,75.902500,124.705000,111.707000,201.601000,59.609500,169.717000,151.312000,55.265700,34.942200,195.739000,327.871000,47.810800,57.167000,72.956000,456.741000,82.458000,420.975000,222.253000,247.238000,30.749300,214.720000,2639.860000,882.609000,256.187000,112.006000,203.194000,161.734000,143.798000,347.635000,769.833000,54.290500,622.780000,330.304000,230.509000,41.710500,176.870000,96.652800,387.647000,85.723900,52.051900,365.420000,622.843000,209.331000,188.060000,157.140000,338.620000,119.628000,88.093200,180.348000,187.066000,109.875000,46.041200,279.112000,356.370000,62.373700,93.517900,147.854000,163.881000,46.809500,692.280000,57.620900,65.805100,126.854000,666.020000,246.188000,88.606800,192.230000,500.462000,94.672600,33.994400,149.352000,177.743000,358.064000,117.091000,300.302000,331.306000,172.157000
2021-11-09,17.472300,88.780800,60.813500,96.320700,438.267000,57.842000,85.386500,60.021700,141.865000,148.920000,75.178500,362.523000,75.100100,178.812000,48.225700,609.067000,194.680000,148.380000,392.859000,243.156000,234.506000,309.710000,157.317000,76.204700,124.348000,111.277000,202.234000,60.303400,171.660000,154.608000,55.692800,35.011600,197.488000,326.865000,47.486000,56.779800,72.783000,457.059000,82.798600,424.458000,223.920000,249.018000,30.602400,207.810000,2648.200000,883.403000,257.645000,111.005000,203.526000,162.599000,144.161000,342.641000,780.483000,54.444100,616.310000,326.822000,229.639000,41.451400,175.110000,97.171700,341.167000,87.990400,51.944500,364.150000,616.963000,204.991000,189.640000,158.179000,335.370000,118.929000,88.203400,180.861000,185.539000,110.685000,45.593300,279.072000,351.385000,62.981500,92.977000,148.218000,162.643000,45.812200,691.270000,57.668200,65.362600,126.775000,667.920000,245.756000,88.879900,191.090000,505.324000,93.730200,33.449600,149.248000,177.555000,360.065000,115.139000,298.156000,332.364000,172.993000
2021-11-10,17.641400,89.452600,61.292500,94.445900,434.070000,58.246300,83.198500,58.464400,143.266000,139.870000,76.349300,359.834000,72.935000,174.103000,47.789300,600.319000,192.220000,145.367000,386.811000,242.304000,235.037000,299.670000,159.024000,76.625400,125.706000,112.375000,203.853000,60.789400,166.177000,148.781000,56.011900,34.942200,196.308000,321.854000,47.078200,57.341800,70.140900,449.383000,83.052600,419.339000,224.354000,247.946000,29.406300,210.294000,2569.780000,876.518000,260.230000,110.622000,204.953000,155.836000,144.475000,355.850000,764.459000,54.666200,622.200000,326.291000,228.313000,41.414100,174.450000,97.784000,355.983000,86.143700,51.103700,359.490000,625.230000,201.923000,189.176000,158.699000,327.640000,119.047000,85.642200,176.817000,181.882000,108.929000,45.934200,276.243000,348.227000,61.740600,92.230300,145.370000,162.486000,47.478000,670.910000,57.601200,65.574000,128.929000,647.500000,246.218000,88.089100,187.910000,502.146000,93.984700,31.546000,146.626000,179.073000,358.054000,114.544000,300.980000,330.407000,172.507000
2021-11-11,17.620800,90.040800,61.038700,95.519200,431.694000,58.525200,84.646500,59.229000,142.852000,146.010000,76.358600,361.282000,74.067400,173.625000,47.808700,603.198000,191.610000,145.240000,389.938000,241.034000,234.083000,302.980000,157.856000,76.147400,125.150000,112.257000,205.442000,60.017700,164.898000,152.235000,55.031900,34.597500,192.470000,323.439000,46.865100,58.146700,69.314700,446.713000,83.219100,424.995000,223.288000,249.854000,30.335700,205.280000,2479.040000,882.359000,258.249000,108.855000,203.380000,160.339000,144.612000,352.281000,757.862000,54.684900,626.640000,324.604000,228.086000,41.553200,162.110000,96.470100,354.503000,84.599400,51.720700,350.790000,629.841000,203.738000,189.226000,157.385000,327.740000,116.280000,86.213000,179.007000,183.410000,108.938000,46.187600,270.552000,351.584000,61.856300,92.436300,145.320000,162.476000,48.601200,679.250000,57.407000,66.208400,128.256000,643.170000,243.327000,86.985600,185.870000,508.772000,94.131500,31.844300,146.748000,178.985000,357.131000,114.593000,303.476000,329.457000,172.808000
2021-11-12,17.634700,89.813000,61.340900,96.456100,433.215000,58.256100,85.863500,60.263300,143.010000,147.890000,76.341200,366.233000,76.800300,176.258000,47.571700,623.187000,206.540000,148.141000,392.427000,242.304000,235.911000,306.650000,159.739000,76.186000,126.330000,112.580000,205.344000,59.537700,167.000000,155.133000,55.090900,34.705600,193.670000,327.617000,46.660800,58.234100,69.526300,448.540000,84.134600,431.256000,225.606000,253.759000,30.335700,206.911000,2451.650000,887.736000,256.148000,109.131000,203.213000,160.849000,144.513000,361.382000,758.573000,54.559600,631.200000,327.675000,232.002000,41.572300,159.630000,96.113400,344.473000,85.067800,52.449000,354.930000,633.585000,204.468000,188.969000,157.346000,340.890000,116.024000,86.141000,180.664000,184.849000,108.997000,45.622800,270.236000,354.394000,61.384600,91.945100,147.412000,161.759000,48.166100,691.400000,57.639700,66.487400,128.149000,657.600000,243.829000,86.799800,187.290000,513.735000,94.436900,31.804400,149.646000,179.560000,361.989000,113.334000,303.316000,330.802000,172.925000
2021-11-15,17.535900,90.381500,61.410000,96.807400,425.475000,58.217900,86.343500,60.827200,143.829000,146.490000,76.058800,363.495000,76.282400,177.284000,47.297700,622.340000,207.210000,147.915000,392.329000,239.615000,234.957000,305.490000,158.297000,76.449500,127.310000,112.463000,203.736000,59.835000,166.762000,154.588000,55.527800,34.666900,193.743000,326.982000,46.670200,58.069000,69.872300,454.397000,85.138800,428.666000,227.697000,257.968000,29.971200,207.117000,2405.010000,871.057000,254.950000,109.277000,201.053000,164.329000,145.876000,359.258000,780.533000,54.569300,647.730000,329.471000,230.637000,41.830500,158.430000,96.802500,337.797000,84.338400,52.686000,353.560000,630.721000,202.939000,189.285000,158.464000,347.560000,114.351000,84.651100,180.920000,184.031000,111.474000,45.759400,270.057000,356.648000,61.913700,92.416500,147.421000,161.464000,48.087900,682.570000,57.824000,66.084000,128.996000,659.730000,246.041000,87.278400,186.860000,516.435000,92.286600,31.705000,149.388000,180.781000,360.478000,113.256000,298.645000,327.846000,174.839000
2021-11-16,17.436400,88.211100,61.038700,97.264500,424.372000,58.274700,87.523500,61.213200,143.622000,152.450000,76.441000,366.164000,76.312300,177.035000,46.096000,641.841000,207.040000,147.341000,390.663000,238.782000,234.977000,307.090000,157.474000,76.038800,128.728000,112.051000,204.077000,59.642600,169.697000,156.166000,55.265700,34.627200,192.787000,330.322000,46.938600,57.332000,69.795100,465.369000,84.787400,424.795000,229.836000,260.870000,30.148900,209.922000,2380.330000,867.139000,254.247000,109.621000,199.098000,177.304000,145.161000,367.413000,780.660000,54.183800,642.750000,328.940000,240.320000,41.136800,158.830000,95.343500,351.577000,81.716700,52.965200,361.120000,639.805000,200.710000,189.275000,157.984000,342.960000,114.735000,83.471400,183.474000,183.341000,111.913000,45.787800,268.652000,357.502000,62.539000,93.979400,148.407000,160.295000,48.040100,692.550000,57.320300,65.122800,128.091000,671.030000,245.569000,86.839200,188.330000,523.220000,92.187800,31.565900,149.076000,178.607000,381.125000,112.865000,304.524000,326.818000,172.391000
2021-11-17,17.436400,88.704900,60.745400,94.359500,423.736000,57.119800,85.626500,60.863100,143.533000,151.340000,75.069300,367.771000,74.971700,177.450000,45.698700,631.209000,199.110000,147.512000,379.480000,240.905000,233.298000,308.020000,158.072000,75.746500,126.498000,112.944000,200.206000,59.806800,169.607000,154.299000,55.031900,35.011600,192.015000,330.548000,46.586400,56.265900,69.151300,460.544000,85.568100,424.021000,231.425000,248.536000,29.208300,200.051000,2366.380000,851.234000,257.654000,109.905000,199.518000,178.984000,146.033000,357.076000,783.511000,53.886200,641.830000,330.501000,241.239000,41.108900,157.330000,95.257100,363.003000,80.639300,53.047200,361.420000,635.632000,198.322000,187.942000,158.041000,340.770000,114.587000,81.817300,182.873000,184.356000,111.406000,45.233900,269.265000,349.121000,61.856300,93.704100,150.852000,159.440000,49.269700,684.930000,57.649500,64.267200,128.636000,670.670000,245.796000,85.422400,188.250000,522.792000,89.094900,30.495200,149.062000,177.307000,383.568000,112.475000,308.596000,325.364000,176.677000
2021-11-18,17.245400,86.770100,60.911300,94.359500,424.230000,56.473800,86.665000,61.361700,143.552000,155.020000,75.477600,365.786000,76.521400,184.803000,46.092700,625.131000,204.330000,149.297000,379.313000,240.299000,233.769000,302.990000,157.208000,74.584300,125.537000,112.678000,199.836000,59.286800,169.221000,157.019000,51.997600,35.671400,192.200000,332.646000,46.075900,55.994600,69.872300,458.995000,85.392900,420.270000,232.471000,246.825000,31.618700,198.362000,2375.980000,843.213000,257.803000,110.278000,197.778000,181.698000,146.228000,346.190000,778.442000,53.403700,648.510000,330.589000,242.871000,40.730000,155.580000,94.660300,365.460000,79.593900,53.528600,359.200000,635.962000,196.793000,188.090000,158.091000,338.690000,114.439000,81.400100,183.888000,188.151000,110.469000,45.049300,270.463000,352.666000,61.183300,93.045400,155.158000,158.065000,49.792800,675.840000,57.261100,64.516900,127.330000,670.960000,246.562000,85.393000,185.410000,525.852000,89.084900,30.376000,150.709000,173.953000,394.266000,111.148000,311.570000,324.889000,175.365000
2021-11-19,17.061700,85.680500,59.133300,93.615800,415.295000,55.454000,88.390000,62.201100,143.266000,155.410000,73.342000,364.815000,82.493000,183.829000,45.842000,688.147000,196.420000,148.388000,375.453000,236.163000,234.810000,301.170000,157.689000,75.375200,124.744000,111.885000,201.795000,60.287900,172.712000,148.414000,51.629400,35.543600,190.274000,334.433000,45.929000,55.316600,66.883300,456.404000,86.085000,409.741000,232.431000,245.507000,32.925900,195.947000,2339.990000,836.078000,257.189000,108.207000,199.772000,180.400000,145.895000,337.736000,774.211000,53.133700,652.680000,329.971000,244.968000,40.164800,154.000000,94.709000,379.020000,79.031500,52.961600,348.650000,634.385000,195.837000,184.474000,158.472000,345.300000,113.997000,77.821400,184.589000,189.797000,108.021000,44.154800,268.405000,341.842000,58.355200,92.367000,157.789000,155.992000,49.202400,675.970000,56.088300,63.776700,128.665000,688.370000,245.068000,83.938700,182.880000,530.236000,88.672700,28.870000,149.953000,171.322000,397.023000,110.572000,313.047000,326.056000,175.763000
2021-11-22,17.464900,85.093400,59.571900,95.944000,412.968000,56.792800,89.993500,62.413600,144.223000,152.520000,74.196500,358.405000,83.317700,178.628000,46.610700,657.615000,181.730000,145.773000,383.949000,237.523000,237.346000,296.840000,155.611000,75.726800,123.189000,111.315000,204.127000,60.720400,172.077000,145.952000,52.938400,35.513900,189.975000,331.240000,46.215200,56.421100,69.074100,453.256000,85.158500,413.880000,231.365000,239.497000,31.899400,190.799000,2297.130000,840.080000,256.931000,108.864000,196.526000,176.901000,146.542000,319.435000,763.099000,53.461500,643.640000,333.395000,247.746000,40.710700,154.160000,96.470100,385.623000,79.887500,51.523700,340.720000,632.308000,197.731000,186.935000,158.796000,341.010000,113.671000,78.757100,181.354000,187.204000,109.952000,45.010100,271.680000,344.811000,59.163400,92.996800,158.251000,159.323000,49.589900,656.380000,55.321500,64.449300,129.620000,673.570000,246.562000,85.284800,181.500000,536.055000,90.391800,29.751700,147.079000,168.712000,397.121000,110.962000,312.648000,323.654000,174.053000
2021-11-23,17.507400,84.969700,60.002500,98.403600,422.028000,57.842000,88.836500,63.824500,145.822000,149.920000,75.250500,355.847000,84.857500,179.002000,46.945700,666.564000,178.270000,145.256000,393.818000,238.732000,240.706000,291.420000,156.581000,76.088200,122.425000,114.425000,205.023000,60.614500,170.014000,147.311000,53.616900,35.937900,188.111000,329.141000,45.539000,57.196400,70.890900,453.464000,85.109400,418.078000,230.694000,244.012000,31.689700,193.641000,2341.130000,854.792000,258.427000,110.946000,198.266000,176.449000,148.179000,327.080000,765.209000,53.856900,649.320000,333.591000,247.312000,40.942900,151.030000,96.938500,369.677000,80.710300,51.695200,335.900000,631.119000,200.611000,189.077000,159.866000,337.250000,110.255000,83.344000,178.376000,187.342000,112.255000,46.196300,274.303000,344.929000,60.721400,91.354700,158.627000,163.134000,49.473700,636.910000,55.719700,65.439000,129.961000,665.160000,248.667000,85.786000,186.850000,541.635000,92.816700,31.645400,146.757000,168.662000,396.709000,111.274000,312.438000,324.148000,175.696000
2021-11-24,17.302500,85.329000,59.914600,97.677600,424.885000,57.620800,91.620000,63.773000,145.063000,157.800000,74.777700,357.493000,85.651200,179.020000,47.176700,679.856000,179.890000,145.592000,386.880000,236.947000,239.959000,289.170000,156.139000,75.922300,123.011000,114.209000,201.795000,60.701000,169.897000,147.640000,53.849600,35.710100,184.809000,329.366000,46.151200,57.109900,71.899800,459.373000,85.388900,419.189000,228.969000,243.609000,32.615300,198.283000,2323.120000,850.486000,258.467000,111.329000,197.728000,176.222000,150.051000,338.016000,783.105000,53.422300,648.180000,332.041000,248.024000,40.795200,151.340000,96.402000,372.000000,80.830000,52.031200,339.420000,631.358000,202.317000,186.598000,158.405000,341.060000,111.299000,84.514400,178.396000,188.279000,113.113000,46.323100,272.383000,363.282000,61.057900,91.984600,159.149000,161.857000,49.289400,649.310000,55.097800,64.679300,129.414000,668.320000,250.093000,85.668100,186.240000,546.080000,93.915900,31.734900,146.718000,169.417000,400.340000,111.216000,314.385000,321.211000,178.552000
2021-11-26,17.126100,84.050600,58.868600,94.600900,415.206000,55.367800,88.873500,61.957600,143.898000,154.810000,71.942600,348.843000,82.879500,175.228000,46.649700,662.866000,173.860000,141.670000,377.393000,228.198000,233.336000,284.210000,155.120000,75.239000,123.803000,112.139000,198.724000,59.681500,165.939000,141.971000,53.006100,35.040300,181.324000,321.347000,45.241300,55.006100,68.680700,450.446000,84.292100,410.049000,224.334000,241.464000,31.446800,192.823000,2155.560000,823.906000,256.861000,108.090000,194.932000,171.376000,145.563000,322.285000,779.427000,51.785000,643.350000,331.217000,243.177000,40.479500,148.110000,95.536100,360.640000,77.357300,50.900700,329.230000,637.069000,194.170000,180.849000,155.886000,333.120000,108.001000,79.402300,174.026000,183.085000,110.528000,44.504400,264.417000,354.831000,58.912500,90.755500,154.111000,156.984000,52.301900,649.550000,54.827800,62.968200,129.454000,662.100000,243.178000,81.551200,183.590000,542.493000,92.884600,29.443500,142.806000,154.817000,391.193000,110.337000,322.838000,314.646000,175.529000
