date,HON,VRTX,PLD,DUK,GS,GOOGL,AVGO,MS,AMD,JPM,SPGI,CL,SBUX,IBM,REGN,PM,ABT,META,CCI,JNJ,ABBV,MSFT,LRCX,DE,QCOM,AMZN,TGT,MO,CVX,LIN,MU,ADBE,AAPL,LOW,NOW,NKE,KO,C,UPS,UNH,PG,CRM,HD,MRK,COST,V,LMT,COP,ABNB,PGR,NVDA,TSLA,ADP,EOG,PANW,BK,XOM,NEE,AXP,GE,INTU,ORCL,RTX,HCA,CSCO,CAT,INTC,ISRG,PFE,DIS,BAC,NSC,UNP,PEP,TXN,SO,ADI,AMGN,MDLZ,ACN,MCD,LLY,GOOG,WMT,USB,BLK,BKNG,CB,BMY,AMAT,T,MA,CSX,MDT,ELV,TMO,KMB,OXY,EQIX,DHR
2021-06-28,187.236000,197.820000,117.554000,94.433800,355.617000,122.094000,43.709300,83.524400,87.080000,147.857000,405.714000,78.882600,108.747000,135.048000,542.700000,92.379600,112.933000,355.640000,188.097000,157.846000,106.275000,260.955000,62.286500,343.619000,135.616000,172.194000,234.649000,42.878100,97.916900,283.381000,82.724200,588.800000,132.067000,188.220000,552.170000,150.222000,51.904400,67.745200,196.638000,377.591000,130.402000,244.570000,303.755000,69.231300,392.532000,227.655000,364.663000,56.482000,149.940000,95.374400,19.946300,229.573000,191.226000,73.684900,63.078500,48.681500,58.910600,72.922800,161.844000,81.470900,482.856000,76.610800,82.640800,204.026000,50.650400,209.025000,52.603300,304.140000,37.223200,176.570000,40.213900,257.421000,212.193000,141.279000,184.090000,57.944600,166.058000,231.654000,61.067300,288.258000,223.557000,223.696000,126.819000,44.297700,54.582000,799.492000,2204.550000,155.079000,63.410300,139.212000,19.604100,364.652000,31.213400,119.746000,374.741000,503.559000,125.286000,30.958600,778.482000,270.550000
2021-06-29,186.508000,196.780000,117.387000,92.648400,359.390000,121.830000,44.111100,86.324300,89.520000,147.681000,405.496000,78.430400,108.777000,135.292000,545.980000,91.695100,114.399000,351.890000,187.455000,157.856000,105.607000,263.553000,62.751300,343.560000,138.437000,172.407000,235.219000,42.514600,97.692500,284.053000,82.278000,590.750000,133.595000,189.180000,558.590000,153.762000,51.521700,66.011600,198.919000,374.428000,129.524000,245.810000,307.593000,69.547200,394.764000,229.475000,358.297000,55.970900,146.080000,96.462600,19.988300,226.920000,192.193000,73.099800,62.611500,48.834900,58.545900,71.885000,161.318000,82.738200,487.240000,76.220600,81.989400,203.005000,50.602300,207.891000,51.935400,306.910000,37.203500,173.930000,39.565800,256.026000,211.732000,141.179000,185.401000,56.974800,166.866000,231.293000,60.547800,290.758000,222.859000,224.815000,126.018000,44.044000,54.143500,794.760000,2172.190000,154.545000,63.286200,140.136000,19.521500,364.971000,31.004500,120.523000,375.395000,506.685000,125.821000,31.018100,782.179000,269.731000
2021-06-30,189.448000,201.630000,115.534000,93.214200,366.054000,121.649000,44.082000,87.324100,93.930000,149.017000,405.367000,78.526100,108.324000,136.258000,558.540000,92.790500,113.151000,347.710000,185.317000,158.533000,105.941000,263.064000,62.646700,347.284000,138.733000,172.008000,235.111000,43.333000,98.619100,282.797000,84.311700,585.640000,134.214000,188.962000,549.550000,152.323000,51.760400,67.026700,199.260000,376.630000,130.027000,244.270000,308.211000,70.051500,391.666000,227.391000,363.015000,57.723900,153.140000,96.237000,19.963300,226.567000,193.159000,74.103900,61.841500,49.035400,58.975700,71.107200,162.290000,85.075800,486.015000,75.967000,82.834400,203.847000,50.688700,210.338000,51.376900,306.550000,37.261200,175.770000,39.894800,259.271000,212.980000,142.356000,184.829000,57.021400,167.616000,232.524000,60.645500,289.141000,223.459000,224.963000,125.316000,45.236700,54.439000,796.062000,2188.090000,155.069000,63.811500,140.602000,19.604100,362.080000,31.514700,120.120000,375.624000,502.931000,126.990000,30.988300,782.445000,267.247000
2021-07-01,190.535000,202.210000,115.965000,93.998500,361.673000,122.002000,43.416800,87.638100,93.310000,150.491000,407.095000,78.902300,109.866000,136.483000,574.620000,93.520800,114.349000,354.390000,184.948000,159.709000,107.462000,263.739000,60.948500,348.843000,136.669000,171.648000,236.803000,43.469200,99.993500,284.508000,79.480400,584.730000,134.512000,190.762000,545.170000,155.785000,51.616600,67.272500,201.425000,380.810000,130.323000,244.980000,310.773000,70.249600,390.540000,228.691000,364.810000,59.600500,153.080000,96.855000,20.172800,225.973000,194.322000,76.367900,61.781500,49.226900,59.145000,71.990400,164.394000,85.201900,486.891000,77.626000,83.718700,208.866000,51.110000,209.440000,51.257300,309.150000,37.641800,177.260000,40.194200,263.051000,216.477000,142.386000,183.429000,57.935900,164.697000,235.527000,60.675200,294.260000,224.699000,226.548000,126.368000,44.689000,55.023400,799.946000,2210.020000,157.883000,64.033200,136.214000,19.828800,367.653000,31.710700,122.059000,377.609000,507.963000,126.757000,32.563900,777.613000,271.069000
2021-07-02,191.151000,200.540000,116.984000,93.960500,360.880000,124.805000,43.280700,87.646900,94.700000,150.363000,409.487000,78.864800,111.388000,130.149000,583.640000,93.904400,115.211000,354.700000,187.116000,162.621000,108.315000,269.620000,60.791200,347.075000,138.399000,175.549000,239.822000,43.197700,99.868500,285.397000,79.699400,593.070000,137.151000,190.653000,551.830000,157.500000,51.827000,66.703700,202.683000,385.016000,130.974000,248.200000,311.901000,70.799600,394.914000,232.073000,366.028000,59.477900,150.230000,96.981800,20.446500,226.300000,195.951000,76.173100,62.136500,49.045200,59.060300,72.079000,165.934000,84.441300,493.418000,79.850500,84.184500,211.852000,51.561700,210.466000,51.944900,312.720000,37.801900,177.110000,39.817100,264.644000,217.616000,143.081000,184.750000,57.982600,166.156000,237.247000,60.800600,299.002000,226.016000,229.322000,128.719000,44.943000,55.013600,813.050000,2238.890000,157.439000,64.408700,136.423000,19.910100,371.939000,32.006000,122.739000,380.933000,511.736000,127.544000,32.285600,780.404000,272.886000
2021-07-06,188.758000,200.050000,118.445000,94.261800,356.724000,125.734000,43.752600,85.915300,94.470000,147.818000,410.520000,79.124500,112.124000,128.997000,582.250000,92.360100,115.965000,352.780000,189.613000,161.642000,108.844000,269.630000,59.873200,344.076000,137.052000,183.787000,238.731000,42.415700,97.916900,282.214000,80.443500,596.900000,139.164000,189.704000,558.490000,157.867000,51.539400,64.619600,202.448000,385.873000,131.043000,250.250000,308.574000,70.356900,394.834000,233.010000,363.329000,57.136300,148.370000,95.991400,20.656200,219.860000,195.585000,74.351000,65.316500,47.369700,57.376900,72.903000,166.976000,81.660800,496.716000,81.081700,83.261800,211.842000,51.022600,206.362000,51.330800,316.010000,37.384100,173.690000,38.772200,263.111000,216.732000,143.287000,183.785000,58.086600,163.869000,232.427000,60.547800,299.548000,225.161000,230.749000,129.771000,44.888000,53.522000,812.181000,2222.320000,157.163000,64.119900,135.053000,19.766600,373.025000,31.829700,122.867000,379.018000,515.469000,127.828000,30.234800,798.538000,277.566000
2021-07-07,190.642000,198.990000,119.170000,94.772100,354.617000,126.018000,43.407100,85.742600,90.540000,147.995000,413.976000,79.790000,113.489000,129.963000,585.900000,92.490600,116.996000,350.490000,190.749000,163.025000,109.805000,271.835000,59.073600,346.469000,135.863000,184.829000,240.766000,42.524100,96.909300,286.160000,77.606000,605.770000,141.665000,190.822000,561.780000,157.916000,51.961200,64.355300,205.287000,387.180000,132.020000,248.440000,312.648000,70.762500,400.594000,233.402000,367.950000,55.932100,143.720000,97.217400,20.332600,214.883000,197.755000,72.017600,64.498500,47.359900,56.479200,73.097000,168.374000,82.040700,501.799000,84.019400,83.339400,213.894000,51.292700,207.487000,51.212200,318.230000,37.441800,172.820000,38.461900,267.020000,221.134000,143.915000,182.415000,58.133200,161.047000,232.026000,61.237200,303.685000,226.981000,231.144000,130.078000,44.816000,53.502400,819.694000,2166.770000,158.023000,64.590000,133.168000,19.705900,370.833000,32.398300,123.625000,381.241000,521.120000,128.850000,29.214000,807.028000,277.396000
2021-07-08,189.423000,197.740000,118.994000,94.955800,346.189000,124.592000,43.495900,83.465500,89.740000,145.451000,411.900000,79.481900,112.369000,130.822000,574.920000,92.097200,116.391000,345.650000,190.662000,162.711000,109.423000,269.392000,58.346000,338.296000,134.231000,186.570000,241.769000,42.197000,96.600200,280.741000,76.503500,605.950000,140.364000,187.815000,560.470000,158.383000,51.780100,63.216800,203.200000,385.577000,132.000000,245.800000,307.877000,70.366300,403.035000,230.109000,364.516000,56.121600,142.530000,96.609400,19.864400,217.603000,196.316000,70.950700,64.418500,46.269100,56.226500,72.903000,164.940000,81.344800,501.799000,83.529100,82.961200,211.058000,51.292700,205.001000,50.690300,317.290000,37.347000,172.800000,37.523100,247.911000,211.436000,143.984000,180.936000,58.002000,159.579000,233.033000,61.141400,303.239000,225.249000,232.423000,129.177000,44.777000,52.595100,797.451000,2163.920000,154.111000,64.158300,130.864000,19.545500,367.573000,30.404100,123.330000,377.956000,517.018000,128.441000,29.391800,807.393000,275.830000
2021-07-09,193.760000,198.160000,121.198000,95.042300,358.557000,125.065000,44.391400,86.029100,90.900000,150.107000,409.537000,79.568800,113.813000,131.545000,580.400000,93.062100,116.867000,350.420000,191.616000,163.357000,109.638000,269.902000,59.001900,344.106000,137.279000,185.967000,241.769000,43.078600,97.994900,286.338000,78.120900,604.500000,142.199000,190.278000,566.370000,158.730000,52.095200,64.847700,204.964000,387.602000,132.050000,245.060000,311.312000,70.249600,408.207000,231.917000,367.588000,56.995300,149.640000,97.726500,20.011200,218.983000,198.130000,73.347700,65.040000,47.791200,57.245700,72.767100,169.318000,83.182800,500.244000,85.648700,83.873900,215.730000,51.754200,210.131000,51.239500,316.930000,37.687700,177.040000,38.742800,257.539000,214.678000,143.621000,182.878000,57.927200,161.875000,233.903000,61.208600,306.640000,227.993000,230.323000,129.574000,45.004700,54.439000,820.028000,2194.990000,158.774000,64.609800,133.198000,19.733000,370.295000,31.269800,124.028000,382.332000,515.669000,128.169000,29.967400,799.732000,276.319000
2021-07-12,194.353000,198.340000,123.149000,95.873300,366.985000,126.517000,44.905700,88.332700,90.810000,152.239000,406.658000,80.052700,114.764000,130.988000,574.030000,92.265600,115.955000,353.160000,192.908000,163.092000,110.629000,269.294000,60.212000,348.833000,138.290000,185.928000,245.330000,43.160200,98.170400,286.150000,78.934600,600.200000,141.595000,190.515000,561.930000,159.542000,52.113800,65.784500,204.408000,391.295000,132.158000,242.910000,310.969000,69.853400,403.753000,231.329000,363.711000,56.682200,146.690000,97.971100,20.471400,228.567000,198.160000,73.978500,64.755000,48.126300,57.190200,72.863600,170.955000,82.864300,501.410000,84.984100,83.718700,217.258000,51.263100,211.255000,51.916700,319.680000,37.831100,184.380000,39.313400,255.738000,214.217000,143.651000,184.474000,58.237200,163.119000,233.121000,61.141400,305.599000,227.934000,231.334000,130.564000,44.923000,55.023400,833.323000,2204.000000,160.601000,64.937000,135.073000,19.754900,372.905000,31.180700,124.058000,389.626000,513.104000,127.876000,29.719900,808.734000,276.858000
2021-07-13,193.530000,198.330000,121.405000,95.873300,362.634000,126.882000,44.745200,88.771200,90.260000,149.989000,403.887000,79.771300,115.825000,130.383000,577.010000,91.479800,115.807000,352.090000,190.352000,162.887000,110.894000,272.852000,60.140200,345.377000,137.042000,183.868000,244.858000,42.569200,97.858400,283.411000,77.833100,605.010000,142.720000,189.259000,559.330000,159.315000,52.630600,64.770300,202.429000,393.651000,131.990000,244.020000,306.444000,69.907100,402.946000,235.687000,362.534000,56.360300,143.410000,95.922500,20.210800,222.847000,198.317000,73.473000,64.666500,47.820800,56.918900,72.640100,169.982000,81.470900,502.985000,84.974200,82.854000,216.166000,51.350500,207.970000,52.044800,318.750000,37.726800,183.650000,38.569000,255.243000,212.242000,146.964000,183.785000,57.803800,162.833000,233.551000,61.257000,306.650000,228.475000,230.630000,130.994000,45.092700,54.392100,826.189000,2188.440000,159.059000,64.879800,134.576000,19.609300,381.000000,31.141200,123.290000,391.690000,512.715000,127.536000,29.808400,802.384000,275.600000
2021-07-14,196.717000,197.890000,122.002000,96.977400,361.105000,127.774000,44.521700,88.056000,89.050000,149.469000,405.496000,80.341100,116.071000,129.963000,581.060000,93.212100,114.795000,347.630000,191.790000,164.004000,111.599000,274.345000,59.486100,340.253000,139.529000,184.084000,246.677000,43.223600,96.002300,284.745000,77.872900,608.830000,146.149000,187.756000,562.940000,159.265000,53.816700,64.581400,202.683000,390.079000,132.977000,242.430000,308.535000,69.916300,405.805000,239.235000,361.544000,54.662400,139.090000,95.589100,19.804400,217.793000,198.879000,70.744600,64.383500,47.170200,55.656600,73.456300,169.883000,80.964900,501.858000,86.472800,82.446300,215.691000,52.091900,204.547000,51.723600,318.360000,38.012600,183.420000,37.601700,255.708000,213.097000,148.484000,183.863000,58.321800,161.768000,233.424000,61.683700,309.240000,229.399000,231.661000,132.082000,45.402300,54.457600,800.944000,2176.620000,160.314000,65.302600,133.942000,19.601900,388.038000,31.082600,123.625000,388.683000,509.201000,128.383000,27.579700,810.962000,274.972000
2021-07-15,201.079000,200.090000,122.688000,98.143700,360.087000,126.546000,44.129100,88.218900,86.930000,149.803000,406.428000,80.727100,115.257000,130.549000,589.320000,92.977500,114.291000,344.460000,192.023000,162.033000,111.433000,272.901000,58.799100,340.779000,137.308000,181.560000,245.998000,43.160200,95.372200,285.684000,76.315300,606.170000,145.489000,190.693000,558.280000,159.415000,53.989000,64.847700,203.950000,395.074000,134.111000,237.580000,311.911000,70.168000,407.659000,241.716000,362.917000,54.103700,137.500000,93.136200,18.929700,216.867000,201.345000,68.886400,64.640000,46.594400,55.114900,74.543300,170.211000,80.647200,499.486000,84.475100,82.514100,217.208000,51.668700,204.330000,51.074600,317.890000,38.145400,184.150000,37.572200,257.312000,212.989000,149.170000,180.956000,59.058400,159.332000,235.273000,62.277400,309.785000,229.154000,226.875000,131.266000,45.438000,56.207600,800.648000,2169.390000,162.121000,64.870000,131.530000,19.720500,387.470000,31.250100,121.311000,389.705000,512.895000,129.240000,26.984200,813.103000,279.782000
2021-07-16,198.934000,202.280000,123.032000,98.921300,351.844000,126.511000,43.271300,86.904200,85.890000,146.384000,409.289000,81.460800,115.031000,129.115000,583.240000,92.593800,115.133000,341.160000,192.937000,161.769000,111.737000,272.626000,56.655600,337.214000,135.607000,178.682000,244.268000,42.997200,92.851700,283.756000,74.420000,606.100000,143.450000,191.079000,556.360000,157.609000,53.950900,63.378400,201.757000,394.743000,135.404000,238.430000,310.773000,70.276500,406.225000,241.295000,361.858000,52.606000,134.310000,94.343100,18.125900,214.740000,199.955000,66.823700,64.716500,47.264500,53.590000,75.610500,167.422000,79.317000,497.832000,85.700200,81.107100,216.136000,51.716800,200.976000,50.306100,316.700000,38.393200,179.310000,36.691300,254.521000,211.515000,149.719000,178.906000,59.471500,156.196000,236.544000,62.412700,306.810000,227.098000,227.846000,131.846000,45.405300,54.630900,796.109000,2144.720000,162.695000,64.744800,126.567000,19.656900,384.370000,30.954900,121.745000,387.215000,518.196000,131.499000,25.706800,810.598000,283.604000
2021-07-19,190.571000,199.240000,122.541000,98.094600,342.121000,124.128000,43.048800,85.095100,86.580000,141.619000,404.076000,81.054900,111.722000,128.198000,585.230000,91.685300,116.371000,336.950000,191.897000,160.591000,109.766000,269.003000,56.948700,329.805000,134.722000,177.480000,244.239000,42.524100,90.346000,278.476000,73.993700,602.050000,139.587000,187.914000,555.090000,155.656000,53.309800,61.654500,202.565000,384.731000,135.344000,237.550000,308.192000,69.402600,409.971000,233.803000,356.952000,50.900300,131.880000,92.764800,18.744100,215.407000,196.148000,63.597400,64.906500,45.541900,51.749000,74.707700,160.326000,75.843500,495.132000,85.199000,78.697900,214.589000,51.100100,197.316000,50.002700,310.730000,38.202900,172.950000,35.733900,247.950000,207.565000,149.699000,179.015000,59.169300,154.776000,235.370000,62.179500,304.111000,221.787000,229.491000,129.254000,45.301300,52.088200,768.949000,2067.550000,156.886000,63.841000,127.003000,19.275500,362.858000,30.277300,118.791000,378.224000,520.023000,131.995000,24.596400,813.359000,282.566000
2021-07-20,198.357000,196.550000,123.717000,97.959000,351.804000,125.754000,43.319500,87.922500,87.110000,144.252000,411.224000,80.249200,113.764000,130.100000,587.240000,88.876200,116.312000,341.660000,193.093000,162.103000,110.354000,271.249000,58.446800,342.686000,135.459000,178.660000,247.739000,42.907000,90.884500,284.053000,74.797400,608.720000,143.212000,189.872000,565.250000,157.500000,53.405700,62.800800,203.561000,388.417000,134.615000,240.110000,314.463000,68.610200,412.034000,236.032000,364.576000,51.629000,136.090000,92.618000,18.576300,220.167000,197.558000,64.645300,66.831500,47.323500,52.319900,74.882900,166.290000,80.267400,504.827000,86.846200,82.339200,245.417000,51.600000,202.071000,50.552800,318.350000,39.059700,176.750000,36.468400,250.899000,208.665000,149.719000,180.483000,59.321900,156.650000,235.517000,62.558800,306.958000,226.636000,230.352000,131.102000,45.506700,53.598400,799.583000,2130.430000,163.593000,64.186900,130.309000,19.359700,371.739000,30.631000,121.459000,383.622000,520.981000,130.749000,25.142200,811.751000,282.417000
2021-07-21,200.249000,196.270000,122.658000,97.405000,360.233000,127.088000,44.283700,91.122900,89.410000,147.287000,411.900000,79.754500,115.551000,131.339000,583.720000,90.384500,116.559000,346.230000,191.012000,163.102000,111.257000,273.261000,61.351100,347.572000,137.996000,179.260000,249.028000,43.014400,93.981300,287.791000,76.583100,612.260000,142.482000,190.881000,567.130000,158.809000,54.093700,64.316200,203.551000,389.983000,134.151000,242.110000,315.434000,68.807700,410.808000,236.969000,365.458000,54.045900,139.250000,92.214700,19.373000,218.430000,198.860000,67.077400,65.303500,47.916100,54.001400,73.630600,169.874000,82.675200,510.687000,87.854500,84.067500,245.765000,51.888600,204.754000,51.459000,314.980000,39.030500,176.890000,37.214800,254.620000,210.316000,149.160000,186.701000,59.198500,160.486000,233.571000,62.179500,308.625000,228.240000,232.581000,132.600000,45.281300,54.660200,803.086000,2194.030000,165.292000,64.609800,136.264000,19.352500,377.362000,31.014400,122.946000,377.380000,512.675000,128.578000,26.934500,799.179000,278.644000
2021-07-22,201.016000,196.020000,122.924000,97.171700,359.478000,127.957000,44.033800,91.018900,91.210000,145.441000,413.419000,79.424700,118.820000,130.793000,586.880000,91.039700,115.856000,351.190000,182.401000,163.583000,111.777000,277.861000,61.224100,345.933000,138.260000,181.902000,249.972000,42.706500,93.039100,288.789000,74.936900,623.680000,143.854000,192.483000,576.700000,161.388000,54.018400,63.407700,204.311000,391.049000,133.628000,248.280000,315.728000,68.934200,413.329000,237.427000,364.526000,53.714300,139.470000,91.617800,19.557000,216.420000,197.706000,66.634700,66.393500,47.696000,53.393500,73.863000,168.296000,80.267400,517.502000,88.835000,83.329600,243.325000,52.526000,203.235000,51.212200,324.630000,39.458900,175.130000,36.729700,257.797000,212.596000,149.111000,176.767000,59.350000,157.734000,233.464000,62.004700,309.111000,230.885000,233.751000,133.329000,45.314700,53.331100,788.689000,2194.410000,163.178000,65.380500,135.450000,19.428500,379.455000,32.094100,123.005000,378.084000,522.897000,128.110000,26.766500,800.214000,287.757000
2021-07-23,198.057000,200.500000,123.619000,98.648700,360.771000,132.535000,44.665000,90.047600,92.150000,145.156000,413.320000,80.822900,122.041000,131.379000,586.350000,92.125400,118.353000,369.790000,183.752000,165.329000,112.394000,281.291000,61.641400,349.250000,140.630000,182.832000,253.877000,43.160200,93.077100,292.300000,75.343200,625.870000,145.569000,196.468000,586.180000,164.025000,54.534100,63.199200,202.780000,392.871000,135.562000,248.250000,321.705000,69.844100,419.158000,242.178000,365.351000,52.856200,138.730000,92.919500,19.521000,214.460000,200.428000,65.559300,66.936500,47.829600,53.329400,74.911600,170.538000,80.329600,524.568000,85.896300,83.320700,244.982000,53.189700,203.591000,48.503000,325.490000,39.659000,176.140000,36.478200,259.182000,213.195000,151.023000,180.601000,60.179100,159.223000,236.309000,63.025100,313.436000,235.045000,239.298000,137.816000,45.689000,53.245000,790.593000,2202.570000,162.832000,65.746100,136.691000,19.525100,390.481000,32.231900,124.392000,376.109000,530.625000,128.792000,26.340000,812.549000,290.062000
2021-07-26,197.997000,198.930000,123.707000,98.745800,362.555000,133.551000,44.581100,91.942200,91.820000,146.129000,408.286000,81.607900,122.128000,132.706000,577.780000,92.725300,117.095000,372.460000,182.605000,165.397000,112.012000,280.694000,61.652800,349.995000,139.283000,184.991000,253.710000,43.268700,95.048400,291.973000,75.699800,620.800000,145.992000,193.433000,584.200000,162.775000,54.582100,64.202600,201.074000,388.950000,136.045000,247.600000,320.086000,69.573900,418.960000,243.368000,353.135000,54.316500,142.000000,92.832700,19.257300,219.207000,200.605000,67.059500,66.498500,48.428000,54.675300,74.629900,169.972000,81.660800,525.434000,86.061700,83.456400,242.334000,53.420500,205.050000,49.701200,322.030000,39.782000,178.740000,36.894600,259.142000,213.234000,150.915000,181.961000,60.056600,159.569000,233.796000,62.975600,313.764000,236.029000,238.397000,139.644000,45.750700,53.684500,792.903000,2230.700000,164.048000,65.120300,136.740000,19.545500,390.022000,32.311000,123.930000,372.378000,527.490000,128.246000,26.874800,808.694000,288.974000
2021-07-27,198.960000,202.850000,124.874000,100.428000,361.537000,131.423000,43.945300,91.886200,91.030000,145.932000,407.679000,81.472600,122.098000,132.686000,581.010000,93.474100,117.382000,367.810000,184.812000,166.152000,112.179000,278.252000,59.940200,348.088000,136.797000,181.320000,251.280000,43.432700,94.725500,292.340000,73.636100,618.280000,143.824000,189.298000,582.290000,162.270000,54.773800,64.400300,187.024000,390.419000,136.588000,243.510000,316.297000,70.123700,420.056000,244.034000,359.552000,53.801300,141.580000,94.047700,19.171300,214.927000,202.183000,65.758800,66.251500,48.369000,54.068400,75.551400,170.300000,82.675200,519.067000,86.003300,85.661100,244.218000,53.237900,203.955000,48.668000,325.030000,40.058200,179.500000,36.749300,256.846000,211.142000,151.748000,178.945000,60.819600,158.296000,233.414000,63.355000,314.657000,238.320000,238.743000,136.796000,45.754000,53.656100,784.160000,2246.190000,165.193000,64.927200,133.198000,19.560200,387.510000,31.809800,126.017000,376.428000,528.648000,129.337000,26.022900,820.696000,289.393000
2021-07-28,199.067000,202.240000,123.365000,99.756700,360.938000,135.603000,44.157300,91.495700,97.930000,146.177000,406.498000,80.725100,118.603000,131.769000,586.410000,92.631800,118.086000,373.280000,183.257000,165.700000,112.738000,277.941000,61.133800,348.128000,138.260000,181.516000,250.376000,43.278300,95.258000,290.392000,74.956700,620.920000,142.072000,188.201000,583.350000,163.132000,54.275800,64.515900,184.002000,384.837000,134.565000,243.960000,314.630000,70.555100,417.952000,240.154000,357.698000,54.172500,143.300000,92.714900,19.466000,215.660000,201.197000,66.272800,66.576500,48.523300,54.432200,75.541600,167.432000,82.992000,519.257000,85.396100,84.669700,242.501000,52.746000,205.445000,48.566500,324.170000,41.342500,179.100000,36.894600,250.989000,209.707000,150.356000,180.601000,60.300600,159.707000,233.003000,61.578000,311.124000,233.894000,241.616000,136.382000,45.568000,53.550400,783.097000,2226.330000,161.984000,66.120700,135.480000,19.428500,380.731000,31.348200,126.303000,373.778000,526.641000,128.052000,26.657100,815.311000,291.659000
2021-07-29,201.141000,200.380000,123.619000,99.786400,364.143000,135.287000,44.754700,92.366900,102.950000,147.425000,418.324000,81.054900,118.575000,131.915000,583.130000,93.894600,118.630000,358.320000,183.150000,165.700000,113.042000,278.213000,59.654900,354.265000,146.557000,179.996000,254.497000,44.169600,96.570800,292.932000,76.473600,621.700000,142.720000,189.408000,586.430000,164.641000,54.572300,65.188400,183.777000,387.583000,135.266000,244.040000,316.464000,69.294500,421.770000,241.103000,357.492000,54.516500,143.470000,93.930900,19.624800,225.783000,203.090000,66.644300,66.500000,49.439200,55.095500,75.842800,169.328000,83.998400,521.658000,85.836900,85.107000,244.426000,53.035600,206.540000,49.143600,327.160000,41.083900,178.350000,37.427900,250.117000,210.444000,150.659000,183.479000,60.744700,162.142000,231.293000,61.508900,313.138000,236.059000,240.467000,136.540000,45.627000,53.933100,790.991000,2214.340000,163.356000,65.562800,135.767000,19.621700,386.054000,31.524500,126.460000,378.114000,532.133000,129.279000,26.537800,766.638000,296.389000
2021-07-30,201.920000,201.580000,123.756000,99.242100,361.575000,134.241000,44.873400,92.079400,106.190000,146.256000,423.418000,77.154600,117.642000,131.018000,574.610000,93.708700,118.522000,356.300000,183.411000,165.720000,110.600000,276.668000,61.366600,356.043000,145.407000,166.380000,253.896000,43.660100,95.858900,300.695000,76.969600,621.630000,142.929000,188.488000,587.890000,165.155000,54.552700,64.538300,183.339000,387.703000,137.929000,241.930000,317.210000,69.240600,426.174000,239.617000,356.608000,53.542400,144.010000,93.342800,19.462000,229.067000,203.870000,65.875700,66.508500,49.467700,53.824300,75.590800,167.928000,81.851600,526.092000,85.357500,84.427100,244.723000,53.324300,200.887000,49.160700,330.490000,41.102300,176.020000,37.116600,251.859000,211.839000,150.797000,184.238000,60.188800,162.990000,230.413000,61.441700,312.474000,234.800000,238.664000,135.221000,45.725000,53.072700,788.966000,2178.260000,164.640000,65.292800,138.160000,19.456300,383.204000,31.750400,127.071000,377.797000,538.352000,128.850000,25.865800,799.820000,296.250000
2021-08-02,200.737000,198.320000,124.159000,100.262000,364.761000,134.366000,44.806500,92.320800,108.630000,145.657000,428.879000,77.193100,116.621000,131.457000,577.130000,93.651200,118.462000,351.950000,183.431000,165.780000,109.796000,276.582000,61.789700,350.471000,144.493000,166.574000,250.199000,43.378100,95.687100,293.684000,77.029400,618.750000,142.602000,186.797000,584.670000,166.385000,54.409800,64.645100,183.904000,390.859000,137.594000,240.860000,316.268000,68.618700,425.386000,233.187000,353.380000,52.892900,145.490000,93.225000,19.712600,236.557000,203.693000,64.754600,66.720000,49.420500,53.833000,76.473900,166.688000,79.475000,523.651000,85.807200,84.097000,247.502000,53.401900,199.338000,49.125700,330.850000,42.206200,175.550000,36.729700,250.236000,210.641000,150.199000,184.336000,60.386100,163.178000,228.740000,61.636200,310.906000,232.271000,241.706000,135.990000,45.620700,52.680400,794.511000,2170.940000,166.200000,65.437700,140.225000,19.498100,372.607000,31.524500,127.021000,383.970000,532.044000,127.848000,25.558700,798.419000,295.801000
2021-08-03,200.939000,200.050000,125.334000,100.661000,366.848000,135.140000,45.001700,92.675000,112.560000,147.317000,430.647000,77.075600,115.414000,133.916000,586.510000,94.035800,119.641000,351.240000,185.006000,167.819000,110.550000,278.818000,62.147800,360.233000,143.608000,168.312000,255.018000,43.432700,96.600200,296.324000,80.224300,621.280000,144.396000,189.714000,584.660000,168.825000,54.447900,65.741400,186.020000,396.803000,139.596000,241.130000,320.831000,68.826000,431.485000,230.578000,354.480000,54.097100,145.650000,94.765500,19.777500,236.580000,207.578000,66.616600,66.388500,50.114300,54.413700,77.064700,166.460000,81.423800,526.302000,87.903900,85.417500,249.961000,54.172700,202.603000,49.473400,333.200000,43.858400,172.990000,37.300200,252.760000,213.107000,150.532000,183.006000,60.432700,164.223000,232.837000,61.558200,313.308000,229.222000,250.908000,136.280000,46.134700,53.406500,800.842000,2139.290000,168.414000,66.679500,140.373000,19.552900,365.001000,31.858400,127.218000,388.901000,535.338000,128.772000,26.190900,799.722000,301.070000
